Species ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Authority	Infraspecific rank	Infraspecific name	Infraspecific authority	Stock/subpopulation	Synonyms	Common names (Eng)	Common names (Fre)	Common names (Spa)	Red List status	Red List criteria	Red List criteria version	Year assessed	Population trend	Petitioned
56983	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	STRABOMANTIDAE	Strabomantis	sulcatus	(Cope, 1874)					Eleutherodactylus sulcatus				LC		3.1	2004	stable	N
57070	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	STRABOMANTIDAE	Strabomantis	zygodactylus	(Lynch and Myers, 1983)					Craugastor zygodactylus				LC		3.1	2004	decreasing	N
58764	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	bonaespei	Dubois, 1981						Banded Stream Frog			LC		3.1	2004	stable	N
58765	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	fasciatus	(Smith, 1849)						Striped Stream Frog			LC		3.1	2004	stable	N
58766	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	fuelleborni	(Nieden, 1911)						Fuelleborn's Stream Frog			LC		3.1	2004	decreasing	N
58767	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	grayii	(Smith, 1849)						Gray's Stream Frog			LC		3.1	2004	stable	N
58768	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	hymenopus	(Boulenger, 1920)						Drakensberg Stream Frog			LC		3.1	2004	unknown	N
61876	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	kilimanjaro	Clarke and Poynton, 2005									DD		3.1	2006	unknown	N
58769	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	kitumbeine	Channing and Davenport, 2002									VU	D2	3.1	2004	stable	N
58770	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	merumontanus	(Lönnberg, 1910)									VU	D2	3.1	2004	stable	N
58771	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	rhodesianus	(Hewitt, 1933)						Chimanimani Stream Frog			VU	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
58772	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	springbokensis	Channing, 1986						Namaqua Stream Frog			VU	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
58773	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	PYXICEPHALIDAE	Strongylopus	wageri	(Wager, 1961)						Wager's Stream Frog			NT		3.1	2004	decreasing	N
58008	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Stumpffia	gimmeli	Glaw and Vences, 1992									LC		3.1	2008	stable	N
58009	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Stumpffia	grandis	Guibé, 1974									DD		3.1	2008	unknown	N
58010	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Stumpffia	helenae	Vallan, 2000									CR	B2ab(iii)	3.1	2008	decreasing	N
58011	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Stumpffia	psologlossa	Boettger, 1881									DD		3.1	2008	unknown	N
58012	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Stumpffia	pygmaea	Vences and Glaw, 1991									VU	D2	3.1	2008	unknown	N
58013	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Stumpffia	roseifemoralis	Guibé, 1974									DD		3.1	2008	unknown	N
58014	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Stumpffia	tetradactyla	Vences and Glaw, 1991									DD		3.1	2008	unknown	N
58015	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Stumpffia	tridactyla	Guibé, 1975									DD		3.1	2008	unknown	N
59598	ANIMALIA	CHORDATA	AMPHIBIA	GYMNOPHIONA	CAECILIIDAE	Sylvacaecilia	grandisonae	(Taylor, 1970)									DD		3.1	2004	unknown	N
58016	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Synapturanus	mirandaribeiroi	Nelson and Lescure, 1975							Synapturan De Miranda-ribeiro		LC		3.1	2004	stable	N
58017	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Synapturanus	rabus	Pyburn, 1976									LC		3.1	2004	stable	N
58018	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Synapturanus	salseri	Pyburn, 1975									LC		3.1	2004	stable	N
58019	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Syncope	antenori	Walker, 1973									LC		3.1	2004	decreasing	N
58020	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Syncope	carvalhoi	Nelson, 1975									LC		3.1	2004	stable	N
58021	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Syncope	tridactyla	(Duellman and Mendelson, 1995)									LC		3.1	2004	stable	N
21283	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYPEROLIIDAE	Tachycnemis	seychellensis	(Duméril and Bibron, 1841)						Seychelles Treefrog			LC		3.1	2004	unknown	N
59469	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	SALAMANDRIDAE	Taricha	granulosa	(Skilton, 1849)						Roughskin Newt			LC		3.1	2004	stable	N
59470	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	SALAMANDRIDAE	Taricha	rivularis	(Twitty, 1935)						Redbelly Newt			LC		3.1	2004	stable	N
136023	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	SALAMANDRIDAE	Taricha	sierra	Twitty, 1942						Sierra Newt			LC		3.1	2008	unknown	N
59471	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	SALAMANDRIDAE	Taricha	torosa	(Rathke, 1833)						Coast Range Newt			LC		3.1	2008	unknown	N
21529	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MYOBATRACHIDAE	Taudactylus	acutirostris	(Andersson, 1916)						Sharp Snouted Day Frog			CR	A2ace;B2ab(i,ii,iii,iv,v);C2a(i);D	3.1	2004	decreasing	N
21530	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MYOBATRACHIDAE	Taudactylus	diurnus	Straughan and Lee, 1966						Mount Glorious Day Frog, Mount Glorious Torrent Frog, Southern Day Frog			EX		3.1	2004		N
21531	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MYOBATRACHIDAE	Taudactylus	eungellensis	Liem and Hosmer, 1973						Eungella Day Frog, Eungella Torrent Frog			CR	B2ab(v)	3.1	2004	decreasing	N
21532	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MYOBATRACHIDAE	Taudactylus	liemi	Ingram, 1980						Eungella Tinker Frog, Liem's Tinker Frog			NT		3.1	2004	stable	N
21533	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MYOBATRACHIDAE	Taudactylus	pleione	Czechura, 1986						Kroombit Tinker Frog			CR	B1ab(v)+2ab(v)	3.1	2004	decreasing	N
21534	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MYOBATRACHIDAE	Taudactylus	rheophilus	Liem and Hosmer, 1973						Northern Tinker Frog			CR	A2ac;B2ab(v)	3.1	2004	unknown	N
57324	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	arequipensis	Vellard, 1955					Telmatobius arequipensis ssp. natator				VU	A2ad	3.1	2004	decreasing	N
21581	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	atacamensis	Gallardo, 1962									CR	A2ace; B1ab(ii,iii,iv,v)+2ab(ii,iii,iv,v)	3.1	2004	decreasing	N
57325	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	atahualpai	Wiens, 1993									DD		3.1	2004	unknown	N
57326	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	bolivianus	Parker, 1940					Telmatobius ifornoi				NT		3.1	2004	decreasing	N
57327	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	brevipes	Vellard, 1951									EN	A3e	3.1	2004	decreasing	N
57328	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	brevirostris	Vellard, 1955					Telmatobius brevirostris ssp. parvulus|Telmatobius brevirostris ssp. punctatus				EN	B1ab(iii)	3.1	2004	decreasing	N
57329	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	carrillae	Morales, 1988					Telmatobius carillae				VU	A3e	3.1	2004	decreasing	N
57330	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	ceiorum	Laurent, 1970 â€œ1969â€									EN	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
135744	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	chusmisensis	Formas, Cuevas and Nuñez, 2006									DD		3.1	2008	unknown	N
57331	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	cirrhacelis	Trueb, 1979									CR	A2ace;B1ab(i,ii,iii,iv,v)+2ab(i,ii,iii,iv,v)	3.1	2004	decreasing	N
57332	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	colanensis	Wiens, 1993									EN	A3e	3.1	2004	unknown	N
57333	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	contrerasi	Cei, 1977									DD		3.1	2004	unknown	N
57334	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CERATOPHRYIDAE	Telmatobius	culeus	(Garman, 1875)					Telmatobius albiventris|Telmatobius crawfordi	Titicaca Water Frog			CR	A2acde	3.1	2004	decreasing	N
